DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS_2,OBS_STATUS_3,AUX_OBS_STATUS,CONF_STATUS,UNIT_MULT,BASE_PER,DECIMALS
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2014,4607.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2015,5043.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2016,4579.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2017,4475.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2018,4230.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2020,4306.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2021,4543.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CRI,A,T_RS,PS,_Z,_Z,2024,4577.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2000,30165.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2001,29216.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2002,30635.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2003,31421.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2004,34151.88,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2005,37542.33,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2006,39676.19,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2007,42538.44,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2008,44240.14,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2009,43092.22,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2010,43418.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2011,45902.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2012,47651.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2013,51455.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2014,54493.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2015,56604.54,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2016,56177.87999,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2017,59789.03035,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2018,61966.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2019,63690.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2020,65193.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2021,69536.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2022,71182.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),CZE,A,T_RS,PS,_Z,_Z,2023,71241.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2001,29791.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2003,36046.24994,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2004,39532.85612,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2005,43460.35312,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2006,44094.6753,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2008,48442.4937,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2009,54048.5,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2010,54812.8,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2011,56844.8,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2012,57520.1,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2013,57876.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2014,58735.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2015,60492.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2016,60782.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2017,60085.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DNK,A,T_RS,PS,_Z,_Z,2018,60389.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2000,4570.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2001,4803.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2002,5089.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2005,5734.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2006,6221.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2007,6826.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2008,7226.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2009,7453.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2010,7491.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2011,7646.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2012,7634.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2013,7515.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2014,7721.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2015,7181.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2016,6845.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2017,7344.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2018,7281.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2019,7734.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2020,8659.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2021,9033.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2022,9797.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),EST,A,T_RS,PS,_Z,_Z,2023,10363.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2004,51219.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2005,50772.74734,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2006,53273.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2007,53419.6044,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2008,55195.3132,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2009,55796.8839,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2010,57163.4605,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2011,57549.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2012,56704.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2013,56720.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2014,55515.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2015,55728.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2016,53752.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2017,54139.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2018,55415.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2019,58291.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2020,61292.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2021,65815.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2022,66421.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FIN,A,T_RS,PS,_Z,_Z,2023,69017.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2003,240185.67,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2004,249533.4,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2005,251599.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2006,268943.86,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2007,278479.74,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2008,289040.69,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2009,296092.93,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2011,338469.5,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2012,356445.42,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2013,365737.25,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2015,383842.82,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2016,396594.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2020,460792.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2021,467519.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2022,475576.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),FRA,A,T_RS,PS,_Z,_Z,2023,483383.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2003,397130.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2005,406253.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2007,437780.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2009,487242.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2011,522010.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2013,549283.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2015,586030.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2017,623125.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2019,667394.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2021,691264.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),DEU,A,T_RS,PS,_Z,_Z,2023,742803.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2005,31407.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2006,32786.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2007,33059.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2008,33739.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2009,35267.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2010,35700.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2011,36945.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2012,37019.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2013,37803.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2014,39190.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2015,38418.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2016,38915.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),HUN,A,T_RS,PS,_Z,_Z,2017,42729.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2001,3231.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2003,3517.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2005,3821.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2006,4290.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2007,3979.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2008,4158.055,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2009,3754.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2021,4703.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),ISL,A,T_RS,PS,_Z,_Z,2023,4702.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2002,15512.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2003,15877.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2004,16641.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2005,17653.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2006,18567.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2007,19406.8,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2008,21040.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2009,20900.9,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2011,22357.5,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2012,17895.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2013,32084.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),IRL,A,T_RS,PS,_Z,_Z,2023,43645.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2008,300050.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2009,323175.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2010,345912.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2011,375176.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2012,401724.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2013,410333.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2014,437447.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2015,453262.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2016,460769.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2017,482796.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2018,514170.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2019,538136.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2020,558045.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2021,586666.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2022,601530.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2023,603566.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),KOR,A,T_RS,PS,_Z,_Z,2024,615063.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2000,10100.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2001,10213.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2002,9517.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2003,10552.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2004,11636.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2005,11918.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2006,12013.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2007,13393.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2008,13518.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2009,13882.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2010,14056.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2011,17358.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2012,17677.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2013,18083.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2014,19371.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2015,17293.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2016,17746.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2017,18767.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2018,19198.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2019,18811.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2020,19431.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2021,19609.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2022,19589.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LTU,A,T_RS,PS,_Z,_Z,2023,19190.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LUX,A,T_RS,PS,_Z,_Z,2003,2023.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LUX,A,T_RS,PS,_Z,_Z,2005,2443.0,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),LUX,A,T_RS,PS,_Z,_Z,2009,2951.0,,,,,,0,,0
